bin,different,total,language_id,speaker_id,group_id,n_observed_chips,n_missing_chips,n_valid_pairs,distance,language_K
18,1164,1521,63,1,63:1,330,0,54285,103.37408267315547,8
19,842,1106,63,1,63:1,330,0,54285,108.96187092575848,8
20,755,933,63,1,63:1,330,0,54285,114.54965917836148,8
21,437,555,63,1,63:1,330,0,54285,120.13744743096447,8
22,326,395,63,1,63:1,330,0,54285,125.72523568356746,8
23,191,227,63,1,63:1,330,0,54285,131.31302393617045,8
24,117,148,63,1,63:1,330,0,54285,136.90081218877347,8
25,72,92,63,1,63:1,330,0,54285,142.48860044137646,8
26,32,36,63,1,63:1,330,0,54285,148.07638869397948,8
27,18,20,63,1,63:1,330,0,54285,153.66417694658247,8
28,6,8,63,1,63:1,330,0,54285,159.25196519918546,8
29,4,4,63,1,63:1,330,0,54285,164.83975345178845,8
0,48,233,63,2,63:2,330,0,54285,2.7938941263014994,8
1,89,442,63,2,63:2,330,0,54285,8.381682378904499,8
2,360,1110,63,2,63:2,330,0,54285,13.969470631507498,8
3,540,1401,63,2,63:2,330,0,54285,19.557258884110496,8
4,866,1712,63,2,63:2,330,0,54285,25.145047136713494,8
5,1030,1864,63,2,63:2,330,0,54285,30.73283538931649,8
6,1692,2492,63,2,63:2,330,0,54285,36.3206236419195,8
7,1984,2902,63,2,63:2,330,0,54285,41.90841189452249,8
8,2352,3134,63,2,63:2,330,0,54285,47.49620014712549,8
9,3005,3768,63,2,63:2,330,0,54285,53.08398839972848,8
10,3527,4162,63,2,63:2,330,0,54285,58.67177665233149,8
11,4478,4991,63,2,63:2,330,0,54285,64.25956490493448,8
12,4765,5174,63,2,63:2,330,0,54285,69.84735315753748,8
13,4686,4955,63,2,63:2,330,0,54285,75.43514141014049,8
14,3463,3638,63,2,63:2,330,0,54285,81.02292966274348,8
15,2864,2971,63,2,63:2,330,0,54285,86.61071791534647,8
16,2337,2406,63,2,63:2,330,0,54285,92.19850616794949,8
17,1847,1885,63,2,63:2,330,0,54285,97.78629442055248,8
18,1496,1521,63,2,63:2,330,0,54285,103.37408267315547,8
19,1083,1106,63,2,63:2,330,0,54285,108.96187092575848,8
20,924,933,63,2,63:2,330,0,54285,114.54965917836148,8
21,547,555,63,2,63:2,330,0,54285,120.13744743096447,8
22,393,395,63,2,63:2,330,0,54285,125.72523568356746,8
23,225,227,63,2,63:2,330,0,54285,131.31302393617045,8
24,148,148,63,2,63:2,330,0,54285,136.90081218877347,8
25,91,92,63,2,63:2,330,0,54285,142.48860044137646,8
26,36,36,63,2,63:2,330,0,54285,148.07638869397948,8
27,20,20,63,2,63:2,330,0,54285,153.66417694658247,8
28,8,8,63,2,63:2,330,0,54285,159.25196519918546,8
29,4,4,63,2,63:2,330,0,54285,164.83975345178845,8
0,58,233,63,3,63:3,330,0,54285,2.7938941263014994,8
1,140,442,63,3,63:3,330,0,54285,8.381682378904499,8
2,523,1110,63,3,63:3,330,0,54285,13.969470631507498,8
3,688,1401,63,3,63:3,330,0,54285,19.557258884110496,8
4,1077,1712,63,3,63:3,330,0,54285,25.145047136713494,8
5,1226,1864,63,3,63:3,330,0,54285,30.73283538931649,8
6,1795,2492,63,3,63:3,330,0,54285,36.3206236419195,8
7,2157,2902,63,3,63:3,330,0,54285,41.90841189452249,8
8,2509,3134,63,3,63:3,330,0,54285,47.49620014712549,8
9,3094,3768,63,3,63:3,330,0,54285,53.08398839972848,8
10,3514,4162,63,3,63:3,330,0,54285,58.67177665233149,8
11,4346,4991,63,3,63:3,330,0,54285,64.25956490493448,8
12,4680,5174,63,3,63:3,330,0,54285,69.84735315753748,8
13,4584,4955,63,3,63:3,330,0,54285,75.43514141014049,8
14,3362,3638,63,3,63:3,330,0,54285,81.02292966274348,8
15,2745,2971,63,3,63:3,330,0,54285,86.61071791534647,8
16,2258,2406,63,3,63:3,330,0,54285,92.19850616794949,8
17,1758,1885,63,3,63:3,330,0,54285,97.78629442055248,8
18,1441,1521,63,3,63:3,330,0,54285,103.37408267315547,8
19,1056,1106,63,3,63:3,330,0,54285,108.96187092575848,8
20,908,933,63,3,63:3,330,0,54285,114.54965917836148,8
21,538,555,63,3,63:3,330,0,54285,120.13744743096447,8
22,382,395,63,3,63:3,330,0,54285,125.72523568356746,8
23,224,227,63,3,63:3,330,0,54285,131.31302393617045,8
24,143,148,63,3,63:3,330,0,54285,136.90081218877347,8
25,87,92,63,3,63:3,330,0,54285,142.48860044137646,8
26,36,36,63,3,63:3,330,0,54285,148.07638869397948,8
27,20,20,63,3,63:3,330,0,54285,153.66417694658247,8
28,8,8,63,3,63:3,330,0,54285,159.25196519918546,8
29,4,4,63,3,63:3,330,0,54285,164.83975345178845,8
0,154,233,63,4,63:4,330,0,54285,2.7938941263014994,8
1,306,442,63,4,63:4,330,0,54285,8.381682378904499,8
2,789,1110,63,4,63:4,330,0,54285,13.969470631507498,8
3,988,1401,63,4,63:4,330,0,54285,19.557258884110496,8
4,1266,1712,63,4,63:4,330,0,54285,25.145047136713494,8
5,1379,1864,63,4,63:4,330,0,54285,30.73283538931649,8
6,1926,2492,63,4,63:4,330,0,54285,36.3206236419195,8
7,2276,2902,63,4,63:4,330,0,54285,41.90841189452249,8
8,2508,3134,63,4,63:4,330,0,54285,47.49620014712549,8
9,3015,3768,63,4,63:4,330,0,54285,53.08398839972848,8
10,3380,4162,63,4,63:4,330,0,54285,58.67177665233149,8
11,4129,4991,63,4,63:4,330,0,54285,64.25956490493448,8
12,4361,5174,63,4,63:4,330,0,54285,69.84735315753748,8
13,4223,4955,63,4,63:4,330,0,54285,75.43514141014049,8
14,3076,3638,63,4,63:4,330,0,54285,81.02292966274348,8
15,2505,2971,63,4,63:4,330,0,54285,86.61071791534647,8
16,2036,2406,63,4,63:4,330,0,54285,92.19850616794949,8
17,1582,1885,63,4,63:4,330,0,54285,97.78629442055248,8
18,1304,1521,63,4,63:4,330,0,54285,103.37408267315547,8
19,952,1106,63,4,63:4,330,0,54285,108.96187092575848,8
20,810,933,63,4,63:4,330,0,54285,114.54965917836148,8
21,458,555,63,4,63:4,330,0,54285,120.13744743096447,8
22,333,395,63,4,63:4,330,0,54285,125.72523568356746,8
23,183,227,63,4,63:4,330,0,54285,131.31302393617045,8
24,128,148,63,4,63:4,330,0,54285,136.90081218877347,8
25,71,92,63,4,63:4,330,0,54285,142.48860044137646,8
26,28,36,63,4,63:4,330,0,54285,148.07638869397948,8
27,19,20,63,4,63:4,330,0,54285,153.66417694658247,8
28,7,8,63,4,63:4,330,0,54285,159.25196519918546,8
29,3,4,63,4,63:4,330,0,54285,164.83975345178845,8
0,82,233,63,5,63:5,330,0,54285,2.7938941263014994,8
1,166,442,63,5,63:5,330,0,54285,8.381682378904499,8
2,465,1110,63,5,63:5,330,0,54285,13.969470631507498,8
3,591,1401,63,5,63:5,330,0,54285,19.557258884110496,8
4,793,1712,63,5,63:5,330,0,54285,25.145047136713494,8
5,913,1864,63,5,63:5,330,0,54285,30.73283538931649,8
6,1312,2492,63,5,63:5,330,0,54285,36.3206236419195,8
7,1652,2902,63,5,63:5,330,0,54285,41.90841189452249,8
8,1913,3134,63,5,63:5,330,0,54285,47.49620014712549,8
9,2545,3768,63,5,63:5,330,0,54285,53.08398839972848,8
10,2894,4162,63,5,63:5,330,0,54285,58.67177665233149,8
11,3839,4991,63,5,63:5,330,0,54285,64.25956490493448,8
12,4119,5174,63,5,63:5,330,0,54285,69.84735315753748,8
13,4108,4955,63,5,63:5,330,0,54285,75.43514141014049,8
14,3010,3638,63,5,63:5,330,0,54285,81.02292966274348,8
15,2412,2971,63,5,63:5,330,0,54285,86.61071791534647,8
16,1933,2406,63,5,63:5,330,0,54285,92.19850616794949,8
17,1520,1885,63,5,63:5,330,0,54285,97.78629442055248,8
18,1263,1521,63,5,63:5,330,0,54285,103.37408267315547,8
19,878,1106,63,5,63:5,330,0,54285,108.96187092575848,8
20,752,933,63,5,63:5,330,0,54285,114.54965917836148,8
21,441,555,63,5,63:5,330,0,54285,120.13744743096447,8
22,312,395,63,5,63:5,330,0,54285,125.72523568356746,8
23,181,227,63,5,63:5,330,0,54285,131.31302393617045,8
24,112,148,63,5,63:5,330,0,54285,136.90081218877347,8
25,72,92,63,5,63:5,330,0,54285,142.48860044137646,8
26,26,36,63,5,63:5,330,0,54285,148.07638869397948,8
27,14,20,63,5,63:5,330,0,54285,153.66417694658247,8
28,6,8,63,5,63:5,330,0,54285,159.25196519918546,8
29,4,4,63,5,63:5,330,0,54285,164.83975345178845,8
0,120,233,63,6,63:6,330,0,54285,2.7938941263014994,8
1,252,442,63,6,63:6,330,0,54285,8.381682378904499,8
2,700,1110,63,6,63:6,330,0,54285,13.969470631507498,8
3,845,1401,63,6,63:6,330,0,54285,19.557258884110496,8
4,1183,1712,63,6,63:6,330,0,54285,25.145047136713494,8
5,1355,1864,63,6,63:6,330,0,54285,30.73283538931649,8
6,1900,2492,63,6,63:6,330,0,54285,36.3206236419195,8
7,2354,2902,63,6,63:6,330,0,54285,41.90841189452249,8
8,2636,3134,63,6,63:6,330,0,54285,47.49620014712549,8
9,3281,3768,63,6,63:6,330,0,54285,53.08398839972848,8
10,3762,4162,63,6,63:6,330,0,54285,58.67177665233149,8
11,4573,4991,63,6,63:6,330,0,54285,64.25956490493448,8
12,4808,5174,63,6,63:6,330,0,54285,69.84735315753748,8
13,4649,4955,63,6,63:6,330,0,54285,75.43514141014049,8
14,3387,3638,63,6,63:6,330,0,54285,81.02292966274348,8
15,2778,2971,63,6,63:6,330,0,54285,86.61071791534647,8
16,2253,2406,63,6,63:6,330,0,54285,92.19850616794949,8
17,1780,1885,63,6,63:6,330,0,54285,97.78629442055248,8
18,1447,1521,63,6,63:6,330,0,54285,103.37408267315547,8
19,1061,1106,63,6,63:6,330,0,54285,108.96187092575848,8
20,890,933,63,6,63:6,330,0,54285,114.54965917836148,8
21,522,555,63,6,63:6,330,0,54285,120.13744743096447,8
22,375,395,63,6,63:6,330,0,54285,125.72523568356746,8
23,208,227,63,6,63:6,330,0,54285,131.31302393617045,8
24,140,148,63,6,63:6,330,0,54285,136.90081218877347,8
25,89,92,63,6,63:6,330,0,54285,142.48860044137646,8
26,32,36,63,6,63:6,330,0,54285,148.07638869397948,8
27,19,20,63,6,63:6,330,0,54285,153.66417694658247,8
28,5,8,63,6,63:6,330,0,54285,159.25196519918546,8
29,3,4,63,6,63:6,330,0,54285,164.83975345178845,8
0,44,233,63,7,63:7,330,0,54285,2.7938941263014994,8
1,107,442,63,7,63:7,330,0,54285,8.381682378904499,8
2,391,1110,63,7,63:7,330,0,54285,13.969470631507498,8
3,583,1401,63,7,63:7,330,0,54285,19.557258884110496,8
4,934,1712,63,7,63:7,330,0,54285,25.145047136713494,8
5,1083,1864,63,7,63:7,330,0,54285,30.73283538931649,8
6,1670,2492,63,7,63:7,330,0,54285,36.3206236419195,8
7,2020,2902,63,7,63:7,330,0,54285,41.90841189452249,8
8,2376,3134,63,7,63:7,330,0,54285,47.49620014712549,8
9,2969,3768,63,7,63:7,330,0,54285,53.08398839972848,8
10,3440,4162,63,7,63:7,330,0,54285,58.67177665233149,8
11,4343,4991,63,7,63:7,330,0,54285,64.25956490493448,8
12,4614,5174,63,7,63:7,330,0,54285,69.84735315753748,8
13,4495,4955,63,7,63:7,330,0,54285,75.43514141014049,8
14,3259,3638,63,7,63:7,330,0,54285,81.02292966274348,8
15,2661,2971,63,7,63:7,330,0,54285,86.61071791534647,8
16,2150,2406,63,7,63:7,330,0,54285,92.19850616794949,8
17,1712,1885,63,7,63:7,330,0,54285,97.78629442055248,8
18,1396,1521,63,7,63:7,330,0,54285,103.37408267315547,8
19,1052,1106,63,7,63:7,330,0,54285,108.96187092575848,8
20,904,933,63,7,63:7,330,0,54285,114.54965917836148,8
21,544,555,63,7,63:7,330,0,54285,120.13744743096447,8
22,392,395,63,7,63:7,330,0,54285,125.72523568356746,8
23,226,227,63,7,63:7,330,0,54285,131.31302393617045,8
24,148,148,63,7,63:7,330,0,54285,136.90081218877347,8
25,92,92,63,7,63:7,330,0,54285,142.48860044137646,8
26,36,36,63,7,63:7,330,0,54285,148.07638869397948,8
27,20,20,63,7,63:7,330,0,54285,153.66417694658247,8
28,8,8,63,7,63:7,330,0,54285,159.25196519918546,8
29,4,4,63,7,63:7,330,0,54285,164.83975345178845,8
0,22,233,63,8,63:8,330,0,54285,2.7938941263014994,8
1,75,442,63,8,63:8,330,0,54285,8.381682378904499,8
2,237,1110,63,8,63:8,330,0,54285,13.969470631507498,8
3,381,1401,63,8,63:8,330,0,54285,19.557258884110496,8
4,670,1712,63,8,63:8,330,0,54285,25.145047136713494,8
5,842,1864,63,8,63:8,330,0,54285,30.73283538931649,8
6,1402,2492,63,8,63:8,330,0,54285,36.3206236419195,8
7,1721,2902,63,8,63:8,330,0,54285,41.90841189452249,8
8,2082,3134,63,8,63:8,330,0,54285,47.49620014712549,8
9,2806,3768,63,8,63:8,330,0,54285,53.08398839972848,8
10,3298,4162,63,8,63:8,330,0,54285,58.67177665233149,8
11,4267,4991,63,8,63:8,330,0,54285,64.25956490493448,8
12,4512,5174,63,8,63:8,330,0,54285,69.84735315753748,8
13,4365,4955,63,8,63:8,330,0,54285,75.43514141014049,8
14,3184,3638,63,8,63:8,330,0,54285,81.02292966274348,8
15,2579,2971,63,8,63:8,330,0,54285,86.61071791534647,8
16,2102,2406,63,8,63:8,330,0,54285,92.19850616794949,8
17,1660,1885,63,8,63:8,330,0,54285,97.78629442055248,8
18,1346,1521,63,8,63:8,330,0,54285,103.37408267315547,8
19,988,1106,63,8,63:8,330,0,54285,108.96187092575848,8
20,828,933,63,8,63:8,330,0,54285,114.54965917836148,8
21,491,555,63,8,63:8,330,0,54285,120.13744743096447,8
22,358,395,63,8,63:8,330,0,54285,125.72523568356746,8
23,201,227,63,8,63:8,330,0,54285,131.31302393617045,8
24,144,148,63,8,63:8,330,0,54285,136.90081218877347,8
25,84,92,63,8,63:8,330,0,54285,142.48860044137646,8
26,34,36,63,8,63:8,330,0,54285,148.07638869397948,8
27,20,20,63,8,63:8,330,0,54285,153.66417694658247,8
28,8,8,63,8,63:8,330,0,54285,159.25196519918546,8
29,4,4,63,8,63:8,330,0,54285,164.83975345178845,8
0,130,233,63,9,63:9,330,0,54285,2.7938941263014994,8
1,246,442,63,9,63:9,330,0,54285,8.381682378904499,8
2,731,1110,63,9,63:9,330,0,54285,13.969470631507498,8
3,991,1401,63,9,63:9,330,0,54285,19.557258884110496,8
4,1263,1712,63,9,63:9,330,0,54285,25.145047136713494,8
5,1440,1864,63,9,63:9,330,0,54285,30.73283538931649,8
6,1920,2492,63,9,63:9,330,0,54285,36.3206236419195,8
7,2256,2902,63,9,63:9,330,0,54285,41.90841189452249,8
8,2562,3134,63,9,63:9,330,0,54285,47.49620014712549,8
9,3133,3768,63,9,63:9,330,0,54285,53.08398839972848,8
10,3647,4162,63,9,63:9,330,0,54285,58.67177665233149,8
11,4445,4991,63,9,63:9,330,0,54285,64.25956490493448,8
12,4730,5174,63,9,63:9,330,0,54285,69.84735315753748,8
13,4538,4955,63,9,63:9,330,0,54285,75.43514141014049,8
14,3339,3638,63,9,63:9,330,0,54285,81.02292966274348,8
15,2732,2971,63,9,63:9,330,0,54285,86.61071791534647,8
16,2226,2406,63,9,63:9,330,0,54285,92.19850616794949,8
17,1746,1885,63,9,63:9,330,0,54285,97.78629442055248,8
18,1404,1521,63,9,63:9,330,0,54285,103.37408267315547,8
19,1043,1106,63,9,63:9,330,0,54285,108.96187092575848,8
20,886,933,63,9,63:9,330,0,54285,114.54965917836148,8
21,539,555,63,9,63:9,330,0,54285,120.13744743096447,8
22,388,395,63,9,63:9,330,0,54285,125.72523568356746,8
23,220,227,63,9,63:9,330,0,54285,131.31302393617045,8
24,147,148,63,9,63:9,330,0,54285,136.90081218877347,8
25,91,92,63,9,63:9,330,0,54285,142.48860044137646,8
26,35,36,63,9,63:9,330,0,54285,148.07638869397948,8
27,20,20,63,9,63:9,330,0,54285,153.66417694658247,8
28,8,8,63,9,63:9,330,0,54285,159.25196519918546,8
29,4,4,63,9,63:9,330,0,54285,164.83975345178845,8
0,84,233,63,10,63:10,330,0,54285,2.7938941263014994,8
1,201,442,63,10,63:10,330,0,54285,8.381682378904499,8
2,637,1110,63,10,63:10,330,0,54285,13.969470631507498,8
3,753,1401,63,10,63:10,330,0,54285,19.557258884110496,8
4,1130,1712,63,10,63:10,330,0,54285,25.145047136713494,8
5,1268,1864,63,10,63:10,330,0,54285,30.73283538931649,8
6,1717,2492,63,10,63:10,330,0,54285,36.3206236419195,8
7,2176,2902,63,10,63:10,330,0,54285,41.90841189452249,8
8,2434,3134,63,10,63:10,330,0,54285,47.49620014712549,8
9,3069,3768,63,10,63:10,330,0,54285,53.08398839972848,8
10,3457,4162,63,10,63:10,330,0,54285,58.67177665233149,8
11,4259,4991,63,10,63:10,330,0,54285,64.25956490493448,8
12,4548,5174,63,10,63:10,330,0,54285,69.84735315753748,8
13,4344,4955,63,10,63:10,330,0,54285,75.43514141014049,8
14,3125,3638,63,10,63:10,330,0,54285,81.02292966274348,8
15,2539,2971,63,10,63:10,330,0,54285,86.61071791534647,8
16,2054,2406,63,10,63:10,330,0,54285,92.19850616794949,8
17,1615,1885,63,10,63:10,330,0,54285,97.78629442055248,8
18,1347,1521,63,10,63:10,330,0,54285,103.37408267315547,8
19,1005,1106,63,10,63:10,330,0,54285,108.96187092575848,8
20,833,933,63,10,63:10,330,0,54285,114.54965917836148,8
21,488,555,63,10,63:10,330,0,54285,120.13744743096447,8
22,356,395,63,10,63:10,330,0,54285,125.72523568356746,8
23,204,227,63,10,63:10,330,0,54285,131.31302393617045,8
24,131,148,63,10,63:10,330,0,54285,136.90081218877347,8
25,90,92,63,10,63:10,330,0,54285,142.48860044137646,8
26,34,36,63,10,63:10,330,0,54285,148.07638869397948,8
27,19,20,63,10,63:10,330,0,54285,153.66417694658247,8
28,8,8,63,10,63:10,330,0,54285,159.25196519918546,8
29,4,4,63,10,63:10,330,0,54285,164.83975345178845,8
0,146,233,63,11,63:11,330,0,54285,2.7938941263014994,8
1,293,442,63,11,63:11,330,0,54285,8.381682378904499,8
2,773,1110,63,11,63:11,330,0,54285,13.969470631507498,8
3,953,1401,63,11,63:11,330,0,54285,19.557258884110496,8
4,1279,1712,63,11,63:11,330,0,54285,25.145047136713494,8
5,1438,1864,63,11,63:11,330,0,54285,30.73283538931649,8
6,1985,2492,63,11,63:11,330,0,54285,36.3206236419195,8
7,2355,2902,63,11,63:11,330,0,54285,41.90841189452249,8
8,2638,3134,63,11,63:11,330,0,54285,47.49620014712549,8
9,3271,3768,63,11,63:11,330,0,54285,53.08398839972848,8
10,3649,4162,63,11,63:11,330,0,54285,58.67177665233149,8
11,4557,4991,63,11,63:11,330,0,54285,64.25956490493448,8
12,4722,5174,63,11,63:11,330,0,54285,69.84735315753748,8
13,4566,4955,63,11,63:11,330,0,54285,75.43514141014049,8
14,3285,3638,63,11,63:11,330,0,54285,81.02292966274348,8
15,2626,2971,63,11,63:11,330,0,54285,86.61071791534647,8
16,2101,2406,63,11,63:11,330,0,54285,92.19850616794949,8
17,1681,1885,63,11,63:11,330,0,54285,97.78629442055248,8
18,1369,1521,63,11,63:11,330,0,54285,103.37408267315547,8
19,1018,1106,63,11,63:11,330,0,54285,108.96187092575848,8
20,865,933,63,11,63:11,330,0,54285,114.54965917836148,8
21,513,555,63,11,63:11,330,0,54285,120.13744743096447,8
22,373,395,63,11,63:11,330,0,54285,125.72523568356746,8
23,220,227,63,11,63:11,330,0,54285,131.31302393617045,8
24,146,148,63,11,63:11,330,0,54285,136.90081218877347,8
25,92,92,63,11,63:11,330,0,54285,142.48860044137646,8
26,36,36,63,11,63:11,330,0,54285,148.07638869397948,8
27,20,20,63,11,63:11,330,0,54285,153.66417694658247,8
28,8,8,63,11,63:11,330,0,54285,159.25196519918546,8
29,4,4,63,11,63:11,330,0,54285,164.83975345178845,8
0,31,233,63,12,63:12,330,0,54285,2.7938941263014994,8
1,131,442,63,12,63:12,330,0,54285,8.381682378904499,8
2,410,1110,63,12,63:12,330,0,54285,13.969470631507498,8
3,530,1401,63,12,63:12,330,0,54285,19.557258884110496,8
4,930,1712,63,12,63:12,330,0,54285,25.145047136713494,8
5,1114,1864,63,12,63:12,330,0,54285,30.73283538931649,8
6,1670,2492,63,12,63:12,330,0,54285,36.3206236419195,8
7,2073,2902,63,12,63:12,330,0,54285,41.90841189452249,8
8,2438,3134,63,12,63:12,330,0,54285,47.49620014712549,8
9,3076,3768,63,12,63:12,330,0,54285,53.08398839972848,8
10,3544,4162,63,12,63:12,330,0,54285,58.67177665233149,8
11,4382,4991,63,12,63:12,330,0,54285,64.25956490493448,8
12,4670,5174,63,12,63:12,330,0,54285,69.84735315753748,8
13,4512,4955,63,12,63:12,330,0,54285,75.43514141014049,8
14,3245,3638,63,12,63:12,330,0,54285,81.02292966274348,8
15,2602,2971,63,12,63:12,330,0,54285,86.61071791534647,8
16,2088,2406,63,12,63:12,330,0,54285,92.19850616794949,8
17,1613,1885,63,12,63:12,330,0,54285,97.78629442055248,8
18,1323,1521,63,12,63:12,330,0,54285,103.37408267315547,8
19,951,1106,63,12,63:12,330,0,54285,108.96187092575848,8
20,841,933,63,12,63:12,330,0,54285,114.54965917836148,8
21,472,555,63,12,63:12,330,0,54285,120.13744743096447,8
22,328,395,63,12,63:12,330,0,54285,125.72523568356746,8
23,185,227,63,12,63:12,330,0,54285,131.31302393617045,8
24,107,148,63,12,63:12,330,0,54285,136.90081218877347,8
25,68,92,63,12,63:12,330,0,54285,142.48860044137646,8
26,22,36,63,12,63:12,330,0,54285,148.07638869397948,8
27,12,20,63,12,63:12,330,0,54285,153.66417694658247,8
28,6,8,63,12,63:12,330,0,54285,159.25196519918546,8
29,2,4,63,12,63:12,330,0,54285,164.83975345178845,8
0,180,233,63,13,63:13,330,0,54285,2.7938941263014994,8
1,369,442,63,13,63:13,330,0,54285,8.381682378904499,8
2,900,1110,63,13,63:13,330,0,54285,13.969470631507498,8
3,1124,1401,63,13,63:13,330,0,54285,19.557258884110496,8
4,1415,1712,63,13,63:13,330,0,54285,25.145047136713494,8
5,1557,1864,63,13,63:13,330,0,54285,30.73283538931649,8
6,2097,2492,63,13,63:13,330,0,54285,36.3206236419195,8
7,2467,2902,63,13,63:13,330,0,54285,41.90841189452249,8
8,2705,3134,63,13,63:13,330,0,54285,47.49620014712549,8
9,3326,3768,63,13,63:13,330,0,54285,53.08398839972848,8
10,3685,4162,63,13,63:13,330,0,54285,58.67177665233149,8
11,4412,4991,63,13,63:13,330,0,54285,64.25956490493448,8
12,4613,5174,63,13,63:13,330,0,54285,69.84735315753748,8
13,4425,4955,63,13,63:13,330,0,54285,75.43514141014049,8
14,3234,3638,63,13,63:13,330,0,54285,81.02292966274348,8
15,2649,2971,63,13,63:13,330,0,54285,86.61071791534647,8
16,2166,2406,63,13,63:13,330,0,54285,92.19850616794949,8
17,1662,1885,63,13,63:13,330,0,54285,97.78629442055248,8
18,1379,1521,63,13,63:13,330,0,54285,103.37408267315547,8
19,1010,1106,63,13,63:13,330,0,54285,108.96187092575848,8
20,842,933,63,13,63:13,330,0,54285,114.54965917836148,8
21,516,555,63,13,63:13,330,0,54285,120.13744743096447,8
22,357,395,63,13,63:13,330,0,54285,125.72523568356746,8
23,210,227,63,13,63:13,330,0,54285,131.31302393617045,8
24,139,148,63,13,63:13,330,0,54285,136.90081218877347,8
25,82,92,63,13,63:13,330,0,54285,142.48860044137646,8
26,35,36,63,13,63:13,330,0,54285,148.07638869397948,8
27,19,20,63,13,63:13,330,0,54285,153.66417694658247,8
28,8,8,63,13,63:13,330,0,54285,159.25196519918546,8
29,3,4,63,13,63:13,330,0,54285,164.83975345178845,8
0,66,233,63,14,63:14,330,0,54285,2.7938941263014994,8
1,156,442,63,14,63:14,330,0,54285,8.381682378904499,8
2,507,1110,63,14,63:14,330,0,54285,13.969470631507498,8
3,697,1401,63,14,63:14,330,0,54285,19.557258884110496,8
4,992,1712,63,14,63:14,330,0,54285,25.145047136713494,8
5,1147,1864,63,14,63:14,330,0,54285,30.73283538931649,8
6,1657,2492,63,14,63:14,330,0,54285,36.3206236419195,8
7,2025,2902,63,14,63:14,330,0,54285,41.90841189452249,8
8,2370,3134,63,14,63:14,330,0,54285,47.49620014712549,8
9,3062,3768,63,14,63:14,330,0,54285,53.08398839972848,8
10,3511,4162,63,14,63:14,330,0,54285,58.67177665233149,8
11,4402,4991,63,14,63:14,330,0,54285,64.25956490493448,8
